nombre_audio,categoria,nombre_track
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.115.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.115.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
MAURE6-1eqa_22.L.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.32.omf,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
MAURE6_1_024.wav-1eqa_02.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.115.aif,DLG,DX 1.2
16FEB_ACTO7.32.omf,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.157.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.84.1.aif,DLG,DX 1.2
16FEB_ACTO7.86.1.omf,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
CASA_1_002.C.aif,DLG,DX 1.2
CASA_1_002.C.aif,DLG,DX 1.2
16FEB_ACTO7.87.1.omf,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_05.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_10.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_05.aif,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
16FEB_ACTO7.67.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_10.aif,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_10.aif,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_10.aif,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_10.aif,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_10.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_06.aif,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_06.aif,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_06.aif,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_09.aif,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_09.aif,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_09.aif,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_09.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_09.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_09.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_09.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_09.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_09.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_09.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_09.aif,DLG,DX 1.2
16FEB_ACTO7.94.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_08.aif,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
CASA_1_004.C.aif,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_08.aif,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_08.aif,DLG,DX 1.2
16FEB_ACTO7.66.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_08.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_08.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_08.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_08.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_08.aif,DLG,DX 1.2
16FEB_ACTO7.36.aif,DLG,DX 1.2
16FEB_ACTO7.127.aif,DLG,DX 1.2
ACTO 7ssOKOgbsgWYWHhqvhJJFB.aif,DLG,DX 1.2
16FEB_ACTO7.152.aif,DLG,DX 1.2
16FEB_ACTO7.129.aif,DLG,DX 1.2
16FEB_ACTO7.84.1.aif,DLG,DX 1.2
16FEB_ACTO7.131.aif,DLG,DX 1.2
CASA_1_004.L.aif,DLG,DX 1.2
16FEB_ACTO7.133.aif,DLG,DX 1.2
16FEB_ACTO7.132.aif,DLG,DX 1.2
MAURE8_4_009.wav-YDSN_10.aif,DLG,DX 1.2
16FEB_ACTO7.132.aif,DLG,DX 1.2
MAURE8_4_009.wav-YDSN_11.aif,DLG,DX 1.2
16FEB_ACTO7.132.aif,DLG,DX 1.2
MAURE8_4_009.wav-YDSN_12.aif,DLG,DX 1.2
16FEB_ACTO7.132.aif,DLG,DX 1.2
BALLET_4_008.wav-YDSN_04.aif,DLG,DX 1.2
16FEB_ACTO7.133.aif,DLG,DX 1.2
MAURE8_4_009.wav-YDSN_13.aif,DLG,DX 1.2
16FEB_ACTO7.133.aif,DLG,DX 1.2
16FEB_ACTO7.133.aif,DLG,DX 1.2
MAURE8_4_009.wav-YDSN_14.aif,DLG,DX 1.2
16FEB_ACTO7.133.aif,DLG,DX 1.2
16FEB_ACTO7.133.aif,DLG,DX 1.2
16FEB_ACTO7.115.omf,DLG,DX 1.2
16FEB_ACTO7.136.aif,DLG,DX 1.2
MAURE8_4_009.wav-YDSN_15.aif,DLG,DX 1.2
16FEB_ACTO7.136.aif,DLG,DX 1.2
MAURE8_4_009.wav-YDSN_16.aif,DLG,DX 1.2
16FEB_ACTO7.32.omf,DLG,DX 1.2
16FEB_ACTO7.130.aif,DLG,DX 1.2
16FEB_ACTO7.139.aif,DLG,DX 1.2
16FEB_ACTO7.130.aif,DLG,DX 1.2
16FEB_ACTO7.139.aif,DLG,DX 1.2
16FEB_ACTO7.130.aif,DLG,DX 1.2
16FEB_ACTO7.139.aif,DLG,DX 1.2
16FEB_ACTO7.130.aif,DLG,DX 1.2
16FEB_ACTO7.130.aif,DLG,DX 1.2
16FEB_ACTO7.139.aif,DLG,DX 1.2
16FEB_ACTO7.130.aif,DLG,DX 1.2
16FEB_ACTO7.139.aif,DLG,DX 1.2
MAURE8_1_002.wav-YDSN_11.aif,DLG,DX 1.2
16FEB_ACTO7.139.aif,DLG,DX 1.2
MAURE8_1_002.wav-YDSN_12.aif,DLG,DX 1.2
16FEB_ACTO7.139.aif,DLG,DX 1.2
16FEB_ACTO7.139.aif,DLG,DX 1.2
MAURE8_1_002.wav-YDSN_13.aif,DLG,DX 1.2
16FEB_ACTO7.139.aif,DLG,DX 1.2
CASA_1_008.R.aif,DLG,DX 1.2
16FEB_ACTO7.85.1.aif,DLG,DX 1.2
16FEB_ACTO7.63.aif,DLG,DX 1.2
16FEB_ACTO7.157.omf,DLG,DX 1.2
16FEB_ACTO7.140.aif,DLG,DX 1.2
MAURE8_1_002.wav-YDSN_14.aif,DLG,DX 1.2
MAURE8_3_002.wav-YDSN_01.aif,DLG,DX 1.2
16FEB_ACTO7.141.aif,DLG,DX 1.2
16FEB_ACTO7.141.aif,DLG,DX 1.2
16FEB_ACTO7.141.aif,DLG,DX 1.2
MAURE8_3_002.wav-YDSN_02.aif,DLG,DX 1.2
16FEB_ACTO7.115.aif,DLG,DX 1.2
16FEB_ACTO7.141.aif,DLG,DX 1.2
16FEB_ACTO7.141.aif,DLG,DX 1.2
16FEB_ACTO7.141.aif,DLG,DX 1.2
16FEB_ACTO7.141.aif,DLG,DX 1.2
CASA_1_002.L.aif,DLG,DX 1.2
16FEB_ACTO7.141.aif,DLG,DX 1.2
Bars and Tone (PAL).5.1.aif,DLG,DX 1.2
16FEB_ACTO7.142.aif,DLG,DX 1.2
16FEB_ACTO7.145.omf,DLG,DX 1.2
16FEB_ACTO7.143.aif,DLG,DX 1.2
16FEB_ACTO7.158.aif,DLG,DX 1.2
16FEB_ACTO7.141.aif,DLG,DX 1.2
CASA_1_006.R.aif,DLG,DX 1.2
16FEB_ACTO7.143.aif,DLG,DX 1.2
CASA_1_009.wav-YDSN_04.aif,DLG,DX 1.2
16FEB_ACTO7.115.aif,DLG,DX 1.2
MAURE6_1_022.R.aif,DLG,DX 1.2
MAURE6_1_017.C.aif,DLG,DX 1.2
MAURE6_1_017.C.aif,DLG,DX 1.2
16FEB_ACTO7.146.aif,DLG,DX 1.3
16FEB_ACTO7.146.aif,DLG,DX 1.3
MAURE6_1_022.R.aif,DLG,DX 1.3
ACTO 7ssOKOddcyYYWHpyppJJFB.aif,DLG,DX 1.3
16FEB_ACTO7.146.aif,DLG,DX 1.3
16FEB_ACTO7.147.aif,DLG,DX 1.3
16FEB_ACTO7.148.aif,DLG,DX 1.3
16FEB_ACTO7.149.aif,DLG,DX 1.3
16FEB_ACTO7.150.aif,DLG,DX 1.3
16FEB_ACTO7.152.aif,DLG,DX 1.3
16FEB_ACTO7.63.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
MAURE6-1eqa_22.L.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
MAURE7_1_010.wav-YDSN_01.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
MAURE7_1_010.wav-YDSN_02.aif,DLG,DX 1.3
16FEB_ACTO7.63.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
MAURE6_1_017.R.aif,DLG,DX 1.3
16FEB_ACTO7.63.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
MAURE6-1eqa_22.L.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.115.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.63.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.115.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.93.aif,DLG,DX 1.3
16FEB_ACTO7.94.aif,DLG,DX 1.3
16FEB_ACTO7.32.aif,DLG,DX 1.3
CASA_1_009.wav-YDSN_03.aif,DLG,DX 1.3
ACTO 7ssOKOsvrsZYWHxpbqJJFB.aif,DLG,DX 1.3
16FEB_ACTO7.94.aif,DLG,DX 1.3
16FEB_ACTO7.32.aif,DLG,DX 1.3
CASA_1_009.wav-YOTN_01.aif,DLG,DX 1.3
ACTO 7ssOKOvyqcWYWHvmrhJJFB.aif,DLG,DX 1.3
16FEB_ACTO7.94.aif,DLG,DX 1.3
16FEB_ACTO7.63.aif,DLG,DX 1.3
CASA_1_009.wav-YDSN_02.aif,DLG,DX 1.3
16FEB_ACTO7.115.aif,DLG,DX 1.3
16FEB_ACTO7.94.aif,DLG,DX 1.3
CASA_1_009.wav-YDSN_04.aif,DLG,DX 1.3
CASA_1_009.wav-YDSN_04.aif,DLG,DX 1.3
16FEB_ACTO7.32.aif,DLG,DX 1.3
CASA_1_009.wav-YDSN_04.aif,DLG,DX 1.3
16FEB_ACTO7.115.aif,DLG,DX 1.3
CASA_1_009.wav-YDSN_04.aif,DLG,DX 1.3
16FEB_ACTO7.32.aif,DLG,DX 1.3
CASA_1_009.wav-YDSN_04.aif,DLG,DX 1.3
ACTO 7ssOKOxwfgVYWHvgbhJJFB.aif,DLG,DX 1.3
CASA_1_009.wav-YDSN_04.aif,DLG,DX 1.3
CASA_1_003.L.aif,DLG,DX 1.3
CASA_1_009.wav-YDSN_04.aif,DLG,DX 1.3
CASA_1_009.wav-YDSN_04.aif,DLG,DX 1.3
CASA_1_009.wav-YDSN_04.aif,DLG,DX 1.3
CASA_1_009.wav-YDSN_10.aif,DLG,DX 1.4
CASA_1_009.wav-YDSN_10.aif,DLG,DX 1.4
CASA_1_009.wav-YDSN_10.aif,DLG,DX 1.4
CASA_1_009.wav-YDSN_10.aif,DLG,DX 1.4
16FEB_ACTO7.94.aif,DLG,DX 1.4
16FEB_ACTO7.94.omf,DLG,DX 1.4
16FEB_ACTO7.117.aif,DLG,DX 1.4
16FEB_ACTO7.94.aif,DLG,DX 1.4
16FEB_ACTO7.94.omf,DLG,DX 1.4
16FEB_ACTO7.115.aif,DLG,DX 1.4
16FEB_ACTO7.94.aif,DLG,DX 1.4
16FEB_ACTO7.94.aif,DLG,DX 1.4
16FEB_ACTO7.115.aif,DLG,DX 1.4
16FEB_ACTO7.94.aif,DLG,DX 1.4
16FEB_ACTO7.94.omf,DLG,DX 1.4
16FEB_ACTO7.112.aif,DLG,DX 1.4
MAURE6_1_013.L.aif,DLG,DX 2.1
16FEB_ACTO7.85.1.omf,DLG,DX 2.1
16FEB_ACTO7.31.aif,DLG,DX 2.1
16FEB_ACTO7.31.aif,DLG,DX 2.1
16FEB_ACTO7.31.aif,DLG,DX 2.1
16FEB_ACTO7.31.aif,DLG,DX 2.1
16FEB_ACTO7.31.aif,DLG,DX 2.1
16FEB_ACTO7.66.aif,DLG,DX 2.1
16FEB_ACTO7.32.aif,DLG,DX 2.1
CASA_1_009.wav-YDSN_01.aif,DLG,DX 2.1
ACTO 7ssOKOyfvrWYWHzzyhJJFB.aif,DLG,DX 2.1
CASA_1_004.L.aif,DLG,DX 2.1
CASA_1_003.L.aif,DLG,DX 2.1
CASA_1_008.L.aif,DLG,DX 2.1
CASA_1_007.L.aif,DLG,DX 2.1
CASA_1_007.L.aif,DLG,DX 2.1
CASA_1_004.L.aif,DLG,DX 2.1
CASA_1_008.L.aif,DLG,DX 2.1
CASA_1_008.L.aif,DLG,DX 2.1
CASA_1_006.L.aif,DLG,DX 2.1
CASA_1_006.L.aif,DLG,DX 2.1
CASA_1_004.L.aif,DLG,DX 2.1
CASA_1_008.L.aif,DLG,DX 2.1
16FEB_ACTO7.87.1.omf,DLG,DX 2.1
16FEB_ACTO7.167.aif,DLG,DX 2.1
16FEB_ACTO7.167.aif,DLG,DX 2.1
16FEB_ACTO7.167.aif,DLG,DX 2.1
16FEB_ACTO7.167.aif,DLG,DX 2.1
16FEB_ACTO7.67.aif,DLG,DX 2.1
16FEB_ACTO7.93.aif,DLG,DX 2.1
16FEB_ACTO7.97.aif,DLG,DX 2.1
16FEB_ACTO7.97.aif,DLG,DX 2.1
16FEB_ACTO7.97.aif,DLG,DX 2.1
ACTO 7ssOKOhprsXYWHbrsmJJFB.aif,DLG,DX 2.1
16FEB_ACTO7.84.1.aif,DLG,DX 2.1
16FEB_ACTO7.99.aif,DLG,DX 2.1
16FEB_ACTO7.99.aif,DLG,DX 2.1
16FEB_ACTO7.114.aif,DLG,DX 2.1
16FEB_ACTO7.99.aif,DLG,DX 2.1
16FEB_ACTO7.114.aif,DLG,DX 2.1
16FEB_ACTO7.99.aif,DLG,DX 2.1
16FEB_ACTO7.99.aif,DLG,DX 2.1
Bars and Tone (PAL).3.1.aif,DLG,DX 2.1
16FEB_ACTO7.99.aif,DLG,DX 2.1
MAURE5_1_010.wav-YDSN_04.aif,DLG,DX 2.1
16FEB_ACTO7.63.aif,DLG,DX 2.1
16FEB_ACTO7.99.aif,DLG,DX 2.1
BALLET_4_008.wav-YDSN_04.aif,DLG,DX 2.1
16FEB_ACTO7.103.aif,DLG,DX 2.1
16FEB_ACTO7.99.aif,DLG,DX 2.1
16FEB_ACTO7.103.aif,DLG,DX 2.1
16FEB_ACTO7.99.aif,DLG,DX 2.1
16FEB_ACTO7.103.aif,DLG,DX 2.1
16FEB_ACTO7.157.aif,DLG,DX 2.1
16FEB_ACTO7.104.aif,DLG,DX 2.1
16FEB_ACTO7.103.aif,DLG,DX 2.1
MAURE5_1_010.wav-YDSN_03.aif,DLG,DX 2.1
16FEB_ACTO7.93.aif,DLG,DX 2.1
16FEB_ACTO7.154.aif,DLG,DX 2.1
16FEB_ACTO7.102.aif,DLG,DX 2.1
16FEB_ACTO7.154.aif,DLG,DX 2.1
16FEB_ACTO7.102.aif,DLG,DX 2.1
16FEB_ACTO7.154.aif,DLG,DX 2.1
CASA-YDSN_06.R.aif,DLG,DX 2.1
16FEB_ACTO7.155.aif,DLG,DX 2.1
16FEB_ACTO7.102.aif,DLG,DX 2.1
16FEB_ACTO7.155.aif,DLG,DX 2.1
16FEB_ACTO7.102.aif,DLG,DX 2.1
16FEB_ACTO7.102.aif,DLG,DX 2.1
16FEB_ACTO7.155.aif,DLG,DX 2.1
16FEB_ACTO7.102.aif,DLG,DX 2.1
16FEB_ACTO7.102.aif,DLG,DX 2.1
MAURE6_1_017.L.aif,DLG,DX 2.1
16FEB_ACTO7.63.aif,DLG,DX 2.1
16FEB_ACTO7.156.aif,DLG,DX 2.1
16FEB_ACTO7.102.aif,DLG,DX 2.1
16FEB_ACTO7.156.aif,DLG,DX 2.1
16FEB_ACTO7.102.aif,DLG,DX 2.1
16FEB_ACTO7.155.aif,DLG,DX 2.1
16FEB_ACTO7.156.aif,DLG,DX 2.1
16FEB_ACTO7.102.aif,DLG,DX 2.1
MAURE6_1_024.wav-1eq_03.1.1.aif,DLG,DX 2.1
16FEB_ACTO7.115.aif,DLG,DX 2.1
16FEB_ACTO7.113.aif,DLG,DX 2.1
16FEB_ACTO7.62.aif,DLG,DX 2.1
16FEB_ACTO7.63.omf,DLG,DX 2.1
16FEB_ACTO7.114.aif,DLG,DX 2.1
16FEB_ACTO7.114.aif,DLG,DX 2.1
16FEB_ACTO7.114.aif,DLG,DX 2.1
16FEB_ACTO7.114.aif,DLG,DX 2.1
16FEB_ACTO7.114.aif,DLG,DX 2.1
ACTO 7ssOKObpbrXYWHxprmJJFB.aif,DLG,DX 2.1
16FEB_ACTO7.84.1.aif,DLG,DX 2.1
16FEB_ACTO7.114.aif,DLG,DX 2.1
16FEB_ACTO7.113.aif,DLG,DX 2.1
16FEB_ACTO7.113.aif,DLG,DX 2.1
16FEB_ACTO7.114.aif,DLG,DX 2.1
16FEB_ACTO7.94.aif,DLG,DX 2.1
16FEB_ACTO7.115.aif,DLG,DX 2.3
MAURE6_1_019.L.aif,DLG,DX 2.3
16FEB_ACTO7.94.omf,DLG,DX 2.3
CASA-YDSN_04.R.aif,DLG,DX 2.3
16FEB_ACTO7.84.1.omf,DLG,DX 2.3
CASA-YDSN_03.R.aif,DLG,DX 2.3
CASA-YDSN_03.R.aif,DLG,DX 2.3
MAURE6_1_017.L.aif,DLG,DX 2.3
CASA_1_008.R.aif,DLG,DX 2.3
CASA_1_007.R.aif,DLG,DX 2.3
CASA_1_007.R.aif,DLG,DX 2.3
CASA_1_004.R.aif,DLG,DX 2.3
CASA_1_008.R.aif,DLG,DX 2.3
CASA_1_008.R.aif,DLG,DX 2.3
CASA_1_006.R.aif,DLG,DX 2.3
16FEB_ACTO7.63.aif,DLG,DX 2.3
CASA-YDSN_06.R.aif,DLG,DX 2.3
CASA-YDSN_06.R.aif,DLG,DX 2.3
16FEB_ACTO7.62.aif,DLG,DX 2.3
CASA_1_004.R.aif,DLG,DX 2.3
CASA_1_008.R.aif,DLG,DX 2.3
16FEB_ACTO7.157.aif,DLG,DX 2.3
16FEB_ACTO7.157.aif,DLG,DX 2.3
16FEB_ACTO7.157.aif,DLG,DX 2.3
16FEB_ACTO7.157.aif,DLG,DX 2.3
16FEB_ACTO7.157.aif,DLG,DX 2.3
16FEB_ACTO7.157.aif,DLG,DX 2.3
16FEB_ACTO7.157.aif,DLG,DX 2.3
16FEB_ACTO7.115.aif,DLG,DX 2.3
16FEB_ACTO7.157.aif,DLG,DX 2.3
16FEB_ACTO7.35.aif,DLG,DX 2.3
16FEB_ACTO7.157.aif,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
16FEB_ACTO7.84.1.omf,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
ACTO 7ssOKOwxsqYYWHhfgpJJFB.aif,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
16FEB_ACTO7.93.omf,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
16FEB_ACTO7.84.1.aif,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
16FEB_ACTO7.32.aif,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
16FEB_ACTO7.94.omf,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
16FEB_ACTO7.149.aif,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
CASA_1_009.wav-YDSN_05.aif,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
16FEB_ACTO7.115.omf,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
CASA_1_009.wav-YDSN_06.aif,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
16FEB_ACTO7.115.aif,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
16FEB_ACTO7.94.omf,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
16FEB_ACTO7.32.aif,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
ACTO 7ssOKOrfrfVYWHqxzgJJFB.aif,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
16FEB_ACTO7.84.1.omf,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
16FEB_ACTO7.115.aif,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
16FEB_ACTO7.116.omf,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
CASA_1_009.wav-YDSN_02.aif,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
16FEB_ACTO7.115.aif,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
16FEB_ACTO7.94.omf,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
16FEB_ACTO7.115.aif,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
16FEB_ACTO7.95.omf,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
16FEB_ACTO7.32.aif,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
16FEB_ACTO7.62.aif,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
MAURE7_1_010.wav-1eqa_03.aif,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
CASA_1_009.wav-YDSN_08.aif,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
16FEB_ACTO7.117.aif,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
Dial Tone.aif,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
16FEB_ACTO7.158.aif,DLG,DX 2.3
16FEB_ACTO7.115.aif,DLG,DX 2.3
